Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Lucas Erceg","OAK",4,4,0,50,0,55,11.127275042573764,5.890910316656699,0.16363639768490829,0.35714285714285715,0.65502183,0.46099291,0.02040816,97.99008671606529,4.745455532862341,3.74,3.3095858253920403,4.546208554402583,0.8322507739067078,"Lucas Erceg",19360,668674
"Garrett Whitlock","BOS",5,5,1,22,10,71.2,9.041861026613343,1.6325582409162982,1.6325582409162982,0.3399014778325123,0.68922306,0.44186047,0.16455696,,5.14883752904371,4.67,4.273645073914932,3.73803743919421,0.8195082694292068,"Garrett Whitlock",20191,676477
"Nestor Cortes","NYY",5,2,0,12,12,63.1,9.521052822736495,2.8421053202198494,1.5631579261209172,0.2909090909090909,0.69069069,0.26285714,0.11,91.68382393973214,4.973684310384736,3.71,4.486619331592339,4.839280002804599,0.8111743330955505,"Nestor Cortes",17874,641482
"Zach Davies","ARI",2,5,0,18,18,82.1,7.870445830337946,4.263158158099721,1.0931174764358258,0.3464566929133858,0.576,0.44274809,0.11235955,89.28058035714285,6.995951849189286,5.48,4.578927080958238,4.7872061153014265,0.8045216202735901,"Zach Davies",13183,605200
"Josh Winckowski","BOS",4,4,3,60,1,84.1,8.750989461753974,3.308300894077722,0.9604744531193388,0.3305785123966942,0.80615942,0.512,0.12857143,96.15598551432292,2.881423359358016,3.71,3.907214370874399,3.8922098956062157,0.804206557571888,"Josh Winckowski",22387,670174
"Matthew Liberatore","STL",3,6,0,22,11,61.2,6.713514309500767,3.648649081250417,0.7297298162500834,0.31443298969072164,0.60674157,0.43434343,0.07462687,94.32621604714242,5.2540546770006005,6,4.276662102247187,5.0189524742782625,0.7911605685949326,"Matthew Liberatore",22294,669461
"Aaron Bummer","CHW",5,5,0,61,0,58.1,12.034289911512943,5.554287651467512,0.6171430723852791,0.3402777777777778,0.55429864,0.58219178,0.13793103,94.74508074860074,6.788573796238071,3.53,3.5807547588115236,3.51127817797236,0.7882717251777649,"Aaron Bummer",16258,607481
"Reynaldo López","- - -",3,7,6,68,0,66,11.318183617158656,4.636364373293907,1.0909092643044487,0.27631578947368424,0.81300813,0.39240506,0.11594203,98.38097840555373,3.2727277929133463,3.93,3.906555614567783,4.059302169491016,0.7879372239112854,"Reynaldo Lopez",16400,625643
"Colin Rea","MIL",6,6,0,26,22,124.2,7.941176754080611,2.7433156059551203,1.6604278667623096,0.2543859649122807,0.72621035,0.43767313,0.16911765,93.13524128916343,4.548128504609804,4.39,4.8994254449380055,4.304686160635926,0.7797722816467285,"Colin Rea",12317,607067
"Taj Bradley","TBR",5,8,0,23,21,104.2,11.092356957413909,3.353503266194903,1.977707054422635,0.30970149253731344,0.67662566,0.36551724,0.19166667,96.2435013227766,5.589172110324838,4.55,4.793256957381342,3.8321315563916536,0.7735351771116257,"Taj Bradley",22543,671737
"Jake Irvin","WSN",3,7,0,24,24,121,7.3636368279346325,4.016529178873436,1.487603399582754,0.2808022922636103,0.75,0.42779292,0.13793103,94.51802411417323,4.6115705387065375,5.23,5.304627265588865,5.137156216374523,0.7677845358848572,"Jake Irvin",21504,663623
"Michael Grove","LAD",2,3,0,18,12,69,9.521739130434783,2.4782608695652173,1.565217391304348,0.3641025641025641,0.65759637,0.39130435,0.15789474,94.78692148530286,6.130434782608695,4.9,4.35648963485939,3.9167031609493757,0.7652198076248169,"Michael Grove",23221,675627
"Lucas Sims","CIN",7,3,3,67,0,61,10.622953476941086,5.754099800009755,0.7377051025653533,0.21212121212121213,0.78666667,0.23134328,0.06097561,94.30792434924078,3.098361430774484,3.93,4.369794736706938,5.526759678965852,0.7641026377677917,"Lucas Sims",13470,608371
"Jesse Chavez","ATL",1,0,1,36,1,34.2,10.12500157837709,3.1153851010391045,0.519230850173184,0.2727272727272727,0.81151832,0.51685393,0.08695652,,1.5576925505195522,3.55,3.053117251096388,3.4000526034736467,0.7452019229531288,"Jesse Chavez",5448,445926
"Brennan Bernardino","BOS",2,1,0,55,6,50.2,10.302633841365164,3.1973691231822925,0.7105264718182872,0.3384615384615385,0.79819277,0.5037594,0.11111111,90.02740478515625,3.1973691231822925,4.1,3.4129351310122455,3.5613693045723633,0.7428562343120575,"Brennan Bernardino",16835,657514
"Ryne Nelson","ARI",8,8,0,29,27,144,6.000000238418589,2.8750001142422406,1.5000000596046472,0.29867256637168144,0.69025522,0.36652542,0.11483254,94.37630183000972,5.312500211099792,5.3,5.067540431519353,5.300530139219024,0.7364021018147469,"Ryne Nelson",26253,669194
"Rich Hill","- - -",8,14,0,32,27,146.1,7.933940843429573,3.5671982086737613,1.4145785999913192,0.32054176072234764,0.66734075,0.37991266,0.13372093,88.41339902524595,5.412300730401569,5.7,4.867796637748043,4.76786384653403,0.7230048328638077,"Rich Hill",4806,448179
"Enyel De Los Santos","CLE",5,2,0,70,0,65.2,8.497463245289332,3.4263964698747307,0.5482234351799569,0.2754491017964072,0.72207084,0.40350877,0.05882353,95.78537770669291,3.2893406110797416,4.18,3.4834667908220527,4.40368905421687,0.7210255861282349,"Enyel De Los Santos",18403,660853
"Cal Quantrill","CLE",4,7,0,19,19,99.2,5.237458327620856,3.1605351977022407,0.9933110621349899,0.3003003003003003,0.68313953,0.40816327,0.088,94.12957726226993,5.237458327620856,5.85,4.7901574555238735,5.428976561226541,0.7196497321128845,"Cal Quantrill",19312,615698
"Jeffrey Springs","TBR",2,0,0,3,3,16,13.5,2.25,0.5625,0.11538461538461539,1,0.5,0.11111111,92.08431570870536,0.5625,1.68,1.8175403594970705,1.9350507210940124,0.7177783250808716,"Jeffrey Springs",17677,605488
"Jakob Junis","SFG",4,3,1,40,4,86,10.046512296355866,2.1976745648278455,1.2558140370444832,0.33476394849785407,0.74596774,0.43209877,0.13333333,93.97058977399554,3.8720932808871567,3.79,3.7434124850143693,3.659710826602346,0.7173267304897308,"Jakob Junis",13619,596001
"Josh Sborz","TEX",6,7,0,44,0,52.1,11.35032040182327,2.923567376227206,1.3757964123422146,0.2845528455284553,0.562249,0.46923077,0.17777778,96.89729925496688,5.5031856493688585,3.35,3.7518557306206484,3.1862663782665144,0.7146031260490417,"Josh Sborz",18323,622250
"Osvaldo Bido","PIT",2,5,0,16,9,50.2,8.52631637792512,3.7302634153422405,0.7105263648270934,0.32903225806451614,0.625,0.35443038,0.07017544,94.64555288461538,5.8618425098235205,4.58,4.103724628596098,4.937429619855203,0.7004888653755188,"Osvaldo Bido",23150,674370
"Alex Vesia","LAD",2,5,1,56,1,49.2,11.597317811557398,3.080537543694934,1.2684566356390905,0.3543307086614173,0.71895425,0.29545455,0.10144928,94.42790266815028,4.348994179334024,3.53,3.6577250057317023,4.122448678549928,0.6943321451544762,"Alex Vesia",25007,681911
"Pierce Johnson","- - -",2,6,13,67,0,62.2,12.925534406470783,4.308511468823594,1.4361704896078649,0.36054421768707484,0.74683544,0.37179487,0.18181818,96.09801287426374,4.0212773709020215,3.9,3.8933383548783436,3.269950146423106,0.6891051679849625,"Pierce Johnson",13435,572955
"Mason Miller","OAK",0,3,0,10,6,33.1,10.260000391387955,4.320000164794928,0.540000020599366,0.275,0.69651741,0.25925926,0.04761905,98.57283359606825,3.780000144195562,3.23,3.465040367507935,4.768263627199107,0.6887877862900496,"Mason Miller",31757,695243
"Luis Garcia","HOU",2,2,0,6,6,27,10.333333333333334,3.3333333333333335,1,0.3142857142857143,0.75471698,0.26388889,0.09375,92.98370574737763,4,4.1,3.6254107298674407,4.140494290104619,0.6865353584289551,"Luis Garcia",23735,677651
"Tommy Henry","ARI",5,4,0,17,16,89,6.471910320407685,3.5393259564729527,1.213483185076441,0.2781954887218045,0.76709797,0.36231884,0.09836066,90.67532393511604,4.146067549011173,4.33,4.884253895016366,5.3978372146937605,0.683622607961297,"Tommy Henry",26285,674072
"Vince Velasquez","PIT",4,4,0,8,8,37.1,8.919643160944092,3.3750001149518187,0.9642857471290911,0.29245283018867924,0.76576577,0.30275229,0.08510638,93.54678819444445,3.8571429885163644,4.13,3.8711118090517678,4.559706451317364,0.67529296875,"Vince Velasquez",11189,592826
"Joey Lucchesi","NYM",4,0,0,9,9,46.2,6.171428907744757,3.278571607239402,0.7714286134680947,0.2857142857142857,0.80139373,0.45323741,0.07407407,90.61730806327161,2.8928573005053546,5.48,4.219326126332189,5.018204628009893,0.6732950210571289,"Joey Lucchesi",19320,664192
"Scott Alexander","SFG",7,3,1,55,8,48.1,5.772415311725304,2.0482764009347854,0.3724138910790519,0.32515337423312884,0.57632399,0.60736196,0.06451613,,4.655173638488148,3.69,3.255040359497071,3.777535070179502,0.6712674200534821,"Scott Alexander",10591,518397
"Nick Ramirez","NYY",1,2,1,32,0,40.2,6.196722280271293,1.991803590087201,0.22131151000968902,0.3007518796992481,0.68548387,0.47368421,0.02222222,90.5097427368164,2.6557381201162684,3.9,2.9353681783719643,4.445224863466201,0.6520665884017944,"Nick Ramirez",12575,598286
"Pedro Avila","SDP",2,2,0,14,6,50.1,9.655630114789558,4.470199127217388,0.5364238952660866,0.3007518796992481,0.72674419,0.58778626,0.1,94.12753369308419,3.2185433715965193,3.96,3.672258944704027,3.882865971651834,0.6497083902359009,"Pedro Avila",18864,658648
"Brooks Raley","NYM",1,2,3,66,0,54.2,10.042686197178696,4.115854998843727,0.6585367998149965,0.2857142857142857,0.80691643,0.42957746,0.07272727,90.17362060546876,2.798781399213735,3.4,3.675772203823318,4.387986090640969,0.6472095847129822,"Brooks Raley",10061,548384
"Ryan Walker","SFG",5,3,1,49,13,61.1,11.445654902769823,3.521739970083022,1.1739133233610075,0.3509933774834437,0.81794195,0.41401274,0.14545455,,3.2282616392427705,3.04,3.678953504044101,3.4659264934815126,0.643904060125351,"Ryan Walker",20423,676254
"Matt Moore","- - -",5,1,0,50,0,52.2,10.253165609044759,2.5632914022611897,1.1962026543885553,0.2932330827067669,0.88560886,0.35036496,0.11290323,94.03074732071315,2.5632914022611897,3.33,3.729723952508402,3.948226672617196,0.6435902528464794,"Matt Moore",1890,519043
"Mark Leiter Jr.","CHC",1,3,4,69,0,64.1,10.772022854508089,3.3575136169895345,0.9792748049552809,0.2679738562091503,0.75498575,0.45283019,0.1372549,91.41460129310344,3.497410017697432,4.1,3.7679938287593604,3.664174214220315,0.6382055282592773,"Mark Leiter Jr.",15551,643410
"Ryan Borucki","PIT",4,0,0,38,2,40.1,7.363638336904411,0.8925622226550801,0.8925622226550801,0.205607476635514,0.80985915,0.46788991,0.0952381,,2.4545461123014705,3.21,3.5029743102345927,3.935390302125269,0.6305762678384781,"Ryan Borucki",16350,621366
"JP Sears","OAK",5,14,0,32,32,172.1,8.408124039260718,2.7678917644771306,1.7756286790985367,0.2781316348195329,0.77253219,0.29058116,0.12977099,93.20866655076495,4.543520443575668,4.77,5.15252590872982,5.1013353435918845,0.6271190047264099,"JP Sears",23429,676664
"Tyler Wells","BAL",7,6,1,25,20,118.2,8.873595695786973,2.5786517406560434,1.896067456364738,0.2,0.8255814,0.32268371,0.14619883,92.65436478616134,3.6404495162202966,4.04,4.982568486407165,4.6263028882563795,0.6251326203346252,"Tyler Wells",20000,669330
"Matt Manning","DET",5,4,0,15,15,78,5.769230769230769,2.423076923076923,1.2692307692307692,0.21397379912663755,0.69405099,0.38655462,0.0990991,93.44608958703375,3.576923076923077,5.48,4.806322410779122,5.325835804220958,0.613129734992981,"Matt Manning",20369,666159
"Tom Cosgrove","SDP",1,2,1,54,0,51.1,7.714287625173501,3.3311696563249207,0.5259741562618296,0.208955223880597,0.84645669,0.40740741,0.04918033,92.10486023869346,1.753247187539432,2.62,3.7030924185349257,4.90804967138131,0.6102858781814575,"Tom Cosgrove",23443,676680
"Marco Gonzales","SEA",4,1,0,10,10,50,6.12,3.24,0.9,0.31645569620253167,0.62121212,0.40625,0.08928571,89.33562385948905,5.22,5.23,4.275040359497071,4.826794323921204,0.6070711612701416,"Marco Gonzales",15467,594835
"Gabe Speier","SEA",2,2,1,69,0,54.2,10.536589532294437,1.8109763258631064,1.152439480094704,0.3053435114503817,0.72265625,0.55882353,0.20588235,95.18839164402173,3.7865868631683135,3.55,3.3465038102982376,2.7101735519871895,0.6041549444198608,"Gabe Speier",17170,642100
"Elvis Peguero","MIL",4,5,1,59,0,61.1,7.923914686268244,3.815218182277303,0.5869566434272773,0.27439024390243905,0.73569482,0.55952381,0.0952381,,3.3750006997068445,3.74,3.8093883005117215,4.093748799670456,0.5890189409255981,"Elvis Peguero",21652,665625
"Abner Uribe","MIL",1,0,1,32,0,30.2,11.445653834956145,5.86956606920828,0,0.23880597014925373,0.78378378,0.53030303,0,100.9269783266129,1.7608698207624838,3.53,2.7659098537297138,3.682441937300144,0.5877177715301514,"Abner Uribe",25327,682842
"José Butto","NYM",1,4,0,9,7,42,8.142857327753187,4.928571540482193,0.642857157454199,0.2608695652173913,0.75289575,0.42241379,0.06521739,94.1720210895384,3.6428572255737945,3.9,4.016945138702048,4.899187555918177,0.5822323486208916,"Jose Butto",23313,676130
"Phil Maton","HOU",4,3,1,68,0,66,10.090910257386902,3.409091303171251,0.8181819127611002,0.26875,0.75067024,0.42944785,0.08955224,,3.0000003467907006,3.14,3.739888900392537,4.236473314078846,0.5815993547439575,"Phil Maton",18064,664208
"Buck Farmer","CIN",4,5,3,71,0,75,8.400001708984723,3.4800007080079567,1.320000268554742,0.24102564102564103,0.72751323,0.33333333,0.11111111,94.02745535714286,4.2000008544923615,4.1,4.6150406361898355,4.890798340840374,0.581585705280304,"Buck Farmer",14814,571656
"Tyler Rogers","SFG",4,5,2,68,0,74,7.2972980496481865,2.310811049055259,0.8513514391256218,0.2681818181818182,0.78005115,0.5045045,0.09722222,,3.040540854020078,2.69,3.755040411047039,4.1339772917966,0.5676360130310059,"Tyler Rogers",15541,643511
"Robert Garcia","- - -",2,2,0,25,0,32,9.281251391658069,3.37500050605748,0.84375012651437,0.2911392405063291,0.65088757,0.46153846,0.125,94.21119750015379,3.6562505482289365,3.45,3.536290401668527,3.5575542203194757,0.5626120660454035,"Robert Garcia",23363,676395
"Tylor Megill","NYM",9,8,0,25,25,126.1,7.4802113829524215,4.131926287726099,1.2823219513632722,0.3236842105263158,0.71746385,0.43908629,0.13043478,95.18266189759036,4.7018471549986645,5.89,4.964802961314767,4.918596168254845,0.5566301941871643,"Tylor Megill",21318,656731
"Jimmy Cordero","NYY",3,2,0,31,1,32.2,9.367349308861343,2.755102737900395,0.551020547580079,0.27380952380952384,0.67251462,0.55813953,0.1,98.7398681640625,3.857143833060553,3.53,3.071366843637044,3.2877047069147953,0.5496064908802509,"Jimmy Cordero",15690,622772
"Chris Devenski","- - -",6,4,0,38,0,42.1,8.929135735698013,2.3385831688732894,1.2755908193854306,0.26548672566371684,0.60606061,0.39316239,0.125,94.01591722892992,4.464567867849007,4.55,3.96370192582231,3.995848803202085,0.5410909503698349,"Chris Devenski",12763,606965
"Cole Irvin","BAL",1,4,0,24,12,77.1,7.913793233572092,2.4439655574266754,1.2801724348425443,0.2925764192139738,0.70640177,0.41422594,0.12359551,92.28351050687124,4.422413865819698,5.77,4.431764516776581,4.485406406902914,0.525439590215683,"Cole Irvin",19244,608344
"Shelby Miller","LAD",3,0,1,36,1,42,9.000000817435202,4.071428941220687,0.6428572012453716,0.16494845360824742,0.89385475,0.37373737,0.06818182,93.60876432804298,1.7142858699876575,3.33,3.6836118269939844,4.487123261254892,0.5145253837108612,"Shelby Miller",10197,571946
"James McArthur","KCR",1,0,4,18,2,23.1,8.871429054883087,0.7714286134680947,0.7714286134680947,0.2903225806451613,0.54455446,0.58730159,0.125,93.3760986328125,4.628571680808568,2.95,2.7836117623776793,2.8030529661457937,0.5141656314954162,"James McArthur",21527,663704
"Lance Lynn","- - -",13,11,0,32,32,183.2,9.359346772061977,3.2831216425557717,2.156079884663492,0.2917505030181087,0.67846608,0.3564728,0.19047619,92.642383805374,5.7332124205824675,4.86,5.5309024599752,4.496007283190825,0.5053071975708008,"Lance Lynn",2520,458681
"Sawyer Gipson-Long","DET",1,0,0,4,4,20,11.7,3.6,0.9,0.2608695652173913,0.78125,0.35416667,0.08695652,93.6357177734375,2.7,2.5,3.1550403594970704,3.7563948765397073,0.5006738901138306,"Sawyer Gipson-Long",26048,687830
"Kris Bubic","KCR",0,2,0,3,3,16,9,1.125,0.5625,0.375,0.72815534,0.52083333,0.05882353,91.79916817801339,3.9375,4.18,2.6300403594970705,3.574226598069072,0.4975224733352661,"Kris Bubic",21455,663460
"Angel Perdomo","PIT",3,2,0,30,0,29,13.655176006231901,3.4137940015579753,0.9310347276976296,0.32142857142857145,0.68181818,0.33928571,0.11538462,93.83988255380795,3.7241389107905185,2.77,3.013660985649537,3.15114880122374,0.4922184646129608,"Angel Perdomo",17759,622780
"Brad Hand","- - -",5,3,1,60,0,53.2,9.894411813375687,3.6894416931231375,1.0062113708517648,0.3333333333333333,0.66115702,0.37062937,0.12765957,92.75086768897805,5.534162539684706,4.7,4.019015659588225,4.013565952387324,0.4897253289818764,"Brad Hand",9111,543272
"Joe Jiménez","ATL",0,3,0,59,0,56.1,11.662723736262263,2.236686743940708,1.4378700496761694,0.3,0.82720588,0.27891156,0.12676056,95.39791487993139,3.0355034382052466,3.77,3.5923185192976534,3.5992056422283123,0.48882952332496643,"Joe Jimenez",15761,641729
"Steven Okert","MIA",3,2,0,64,2,58.2,11.198866511183983,3.681819126964597,1.3806821726117238,0.2949640287769784,0.70977918,0.23611111,0.11842105,93.79021023977832,4.448864778415555,3.98,4.090267846632558,4.237791747574628,0.4801727384328842,"Steven Okert",13580,595345
"Andrew Chafin","- - -",3,4,8,63,0,51.1,11.045457281498422,4.909092125110409,1.0519483125236593,0.30952380952380953,0.67073171,0.38461538,0.12244898,92.16000820728058,4.733767406356466,4.61,4.0147808074308236,4.073499703993263,0.48009829223155975,"Andrew Chafin",12988,605177
"Luis Medina","OAK",3,10,0,23,17,109.2,8.699088650218687,4.677811821344012,1.1489362368213363,0.3064516129032258,0.65414508,0.4378882,0.12612613,96.10943287037037,5.416413687872013,4.8,4.759599717239297,4.7734785449903825,0.48007018119096756,"Luis Medina",21649,665622
"Mason Thompson","WSN",4,4,1,51,0,54,7.333335405515149,3.6666677027575747,0.6666668550468318,0.3493975903614458,0.64320388,0.50595238,0.08,94.73539677372685,5.500001554136362,4.58,4.032818357051708,4.600736808223075,0.4786510169506073,"Mason Thompson",21850,666168
"Allan Winans","ATL",1,2,0,6,6,32.1,9.463917897958574,2.2268042112843704,1.3917526320527316,0.34782608695652173,0.7,0.45360825,0.13513514,89.97992350260417,5.2886600018003795,4.36,4.090091938728709,3.971762497873784,0.4749828577041626,"Allan Winans",21238,642216
"Emmet Sheehan","LAD",4,1,1,13,11,60.1,9.546961527175513,3.8784531204150525,1.6408840124832915,0.23972602739726026,0.69444444,0.33121019,0.13095238,95.38379613903986,4.922652037449875,3.5,4.846200614026323,4.777938966153574,0.4638642147183418,"Emmet Sheehan",29839,686218
"Alex Faedo","DET",2,5,0,15,12,64.2,8.072165265905843,2.783505264105463,1.670103158463278,0.21052631578947367,0.651341,0.36263736,0.14285714,92.96232550267679,4.453608422568741,3.87,4.847823927290753,4.583105576650491,0.4588111937046051,"Alex Faedo",19874,656412
"Martín Pérez","TEX",10,4,0,35,20,141.2,5.908235718364812,3.1129413999986646,1.3341177428565705,0.2925170068027211,0.74308756,0.45494505,0.12962963,92.07163136275773,4.447059142855235,4.86,4.9915110724214955,4.9551086049128905,0.4567803740501404,"Martin Perez",6902,527048
"Jalen Beeks","TBR",2,3,1,30,8,42.1,9.99212718478552,4.4645674655424665,0.8503938029604697,0.31932773109243695,0.61643836,0.45081967,0.08510638,94.540432144261,5.952756620723289,3.58,3.821969561470717,4.429234180156461,0.4532751441001892,"Jalen Beeks",17192,656222
"Austin Cox","KCR",0,1,1,24,3,35.2,8.32710428810196,4.289720390840404,0.5046729871576946,0.2736842105263158,0.61085973,0.36458333,0.05263158,91.60528455849644,4.542056884419251,4.86,3.7316759584793378,4.76421913272711,0.45295800268650055,"Austin Cox",24604,680735
"Andrew Wantz","LAA",2,0,0,27,3,39.1,7.550848434040708,3.4322038336548673,0.9152543556412979,0.22429906542056074,0.67708333,0.2972973,0.07272727,94.02187919616699,3.889831011475516,3.93,4.119447250936074,5.10930364505285,0.45285558328032494,"Andrew Wantz",24933,681806
"Zach Jackson","OAK",2,1,1,19,0,18,11.500002437168215,5.000001059638354,0.5000001059638354,0.3695652173913043,0.78947368,0.26086957,0.04347826,93.60671486142535,2.500000529819177,3.55,3.088373657509125,4.47876785999722,0.44920071959495544,"Zach Jackson",19493,667427
"Joan Adon","WSN",2,4,0,12,10,51.2,8.361290734139263,4.180645367069632,1.3935484556898772,0.33121019108280253,0.65963061,0.37423313,0.13114754,94.47252272536863,6.445161607565682,5.59,4.977621089447058,4.91673960885598,0.4471891075372696,"Joan Adon",22925,672851
"Huascar Brazoban","MIA",5,2,0,50,0,58.2,9.971593286504012,4.755682952024991,0.7670456374233855,0.3157894736842105,0.74074074,0.51948052,0.11111111,96.68393468010355,4.142046442086282,3.58,3.9368587038734133,4.097100144255598,0.4468016028404236,"Huascar Brazoban",6107,623211
"Tristan Beck","SFG",3,3,2,33,3,85,7.200000727036493,2.223529636290682,1.058823636328896,0.2885375494071146,0.7173913,0.40839695,0.09615385,94.64811437270221,3.9176474544169158,3.71,3.996216904927297,4.489729689005728,0.43650996685028076,"Tristan Beck",21584,663941
"Luke Weaver","- - -",3,6,0,29,25,123.2,7.932615146600562,2.9110514299451604,2.1105122867102413,0.33070866141732286,0.68813131,0.35452323,0.18125,94.12366183298938,6.404313145879353,5.59,5.608140265369409,4.698730067916319,0.4321976453065872,"Luke Weaver",16918,596133
"Michael Fulmer","CHC",3,5,2,58,1,57,10.2631599553078,4.421053519209514,1.1052633798023785,0.3037037037037037,0.71847507,0.38732394,0.125,94.3186120740602,4.421053519209514,4.36,4.1497773812418535,4.1776317415922835,0.4282250553369522,"Michael Fulmer",13218,605242
"Xzavion Curry","CLE",3,4,0,41,9,95,6.347368930806124,2.8421054914057273,1.136842196562291,0.2935153583617747,0.73321555,0.31683168,0.08633094,92.72548612310082,4.073684537681542,4.96,4.497145722407722,5.274155193220125,0.4264604989439249,"Xzavion Curry",25595,675540
"Austin Pruitt","OAK",2,6,0,38,6,48.1,5.5862081457406205,2.2344832582962484,0.93103469095677,0.2635135135135135,0.78,0.36184211,0.07692308,91.81501116071429,2.979311011061664,4.18,4.1653853906548015,5.044031049346486,0.4263960272073746,"Austin Pruitt",15290,643493
"Carl Edwards Jr.","WSN",1,3,2,32,0,31.2,6.821053590219901,4.831579626405764,0.2842105662591626,0.30303030303030304,0.73529412,0.46,0.03333333,93.77871417472376,3.6947373613691137,4.27,3.855040443821969,5.0108475310556555,0.42568185925483704,"Carl Edwards Jr.",13607,605218
"Steven Wilson","SDP",1,2,0,52,0,53,9.679246676354559,4.584906320378476,1.1886794163944197,0.224,0.76086957,0.25757576,0.0875,94.62593538215361,3.9056609395816646,3.45,4.519191484868914,5.29783575386125,0.42223525047302246,"Steven Wilson",20353,621051
"Hyun Jin Ryu","TOR",3,3,0,11,11,52,6.576923076923077,2.423076923076923,1.5576923076923077,0.2716049382716049,0.77617329,0.4556213,0.16363636,88.77156409438776,3.4615384615384617,3.93,4.908886513343225,4.407623945405851,0.42175236344337463,"Hyun Jin Ryu",14444,547943
"Jake Diekman","- - -",0,2,0,63,0,56.2,10.164708049207047,6.035295404216685,0.47647068980658036,0.24817518248175183,0.6545961,0.4676259,0.06,95.57261335274542,3.335294828646062,3.33,3.7491581118890798,4.519762764941673,0.4201638996601105,"Jake Diekman",5003,518617
